Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),1/273,0.1284403066027919,0.131740156377172,0,0,8.054738562091503,16.53066764065327,PTEN
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/284,0.1332891424790943,0.1364439150821498,0,0,7.737338044758539,15.59255061922831,EGFR
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),1/288,0.1350463270491738,0.1379705585403961,0,0,7.627951993805652,15.27220794232846,ATRX
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),1/298,0.1394252695424448,0.1421644693369919,0,0,7.367377478488589,14.515402516497678,TP53
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),1/310,0.1446536576340862,0.1472063692393936,0,0,7.076950737144912,13.682668285085878,EGFR
GO_Biological_Process_2023,Protein Transport (GO:0015031),1/313,0.145956279570597,0.1482413093877492,0,0,7.0078347578347575,13.486214685083723,LRP1B
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),1/316,0.1472571158315113,0.1492703967120203,0,0,6.940035273368607,13.294158990322956,NF1
GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),1/328,0.1524426476288117,0.1542256025718388,0,0,6.681277607883112,12.5672615944763,TP53
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),1/406,0.1854625753859332,0.1872666860414383,0,0,5.373113854595336,9.053171178381032,EGFR
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),1/456,0.2060155295801225,0.2076156501982206,0,0,4.77045177045177,7.536377485110544,TP53
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),1/500,0.2237147429615647,0.2250154100718064,0,0,4.34001336005344,6.498664428104614,EGFR
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),1/711,0.3037560178088802,0.3049310894445045,0,0,3.017214397496088,3.595102897609054,PTEN
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),1/763,0.3223037992315775,0.3229260073382022,0,0,2.803732866724993,3.174556544899112,TP53
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),1/1025,0.4091659588857073,0.4091659588857073,0,0,2.057942708333333,1.8390484751736496,TP53
